SecOrder,PAR,Area,kGE,Arrival_ns,Required_ns,Setup_ns,Slack_ns,Crit_ns,Fmax_GHz,CyclesPerBlock,Th_Gbps,Th_per_kGE_Gbps_per_kGE,ThPerArea,TimingRpt,AreaRpt,Model_BaseCycles,Model_Rounds,Model_XORperBlock,Model_ge_um2_per_GE
1,17,30119.760404,20.916500280555557,0.67,0.67,0.03,0.0,0.7,1.42857142857143,33,5.54112554112554,0.264916475834951,264.916475834951,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,18,30644.280417,21.280750289583334,0.67,0.67,0.03,0.0,0.7,1.42857142857143,33,5.54112554112554,0.260382057292306,260.382057292306,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,19,31158.360425,21.63775029513889,0.69,0.69,0.01,0.0,0.7,1.42857142857143,33,5.54112554112554,0.256086028609472,256.086028609472,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,20,31653.720434,21.98175030138889,0.69,0.69,0.01,0.0,0.7,1.42857142857143,33,5.54112554112554,0.252078449857354,252.078449857354,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,21,32165.640444,22.337250308333335,0.67,0.67,0.03,0.0,0.7,1.42857142857143,33,5.54112554112554,0.248066591215944,248.066591215944,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,22,31948.560464,22.186500322222223,0.68,0.68,0.02,0.0,0.7,1.42857142857143,33,5.54112554112554,0.249752122265786,249.752122265786,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,23,32363.280474,22.474500329166666,0.68,0.68,0.02,0.0,0.7,1.42857142857143,33,5.54112554112554,0.246551667888894,246.551667888894,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,24,32850.720488,22.813000338888887,0.68,0.68,0.02,0.0,0.7,1.42857142857143,33,5.54112554112554,0.24289332655993,242.89332655993,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,25,33296.760498,23.122750345833335,0.68,0.68,0.02,0.0,0.7,1.42857142857143,33,5.54112554112554,0.239639552313207,239.639552313207,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
1,26,33784.20051,23.46125035416667,0.7,0.7,0.0,0.0,0.7,1.42857142857143,33,5.54112554112554,0.236182021737023,236.182021737023,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
